VIEWS,METHOD,NORMAL_WEIGHT,PHONE_WEIGHT,FILE_EER,WORST_CHANNEL_EER,MIN_CHANNEL_DELTA,ROBUST_OBJECTIVE
3,soft,0.1,0.4,0.16763636363636364,0.20638297872340425,-0.04627659574468082,0.18700967117988393
3,soft,0.1,0.5,0.16181818181818186,0.19574468085106386,-0.035638297872340435,0.17878143133462288
3,soft,0.1,0.6000000000000001,0.16181818181818186,0.19574468085106386,-0.035638297872340435,0.17878143133462288
3,soft,0.1,0.7000000000000001,0.16181818181818186,0.17979797979797982,0.0,0.17080808080808085
3,soft,0.1,0.8,0.16181818181818186,0.17979797979797982,0.0,0.17080808080808085
3,soft,0.1,0.9,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,soft,0.1,1.0,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,soft,0.2,0.0,0.16000000000000003,0.16010638297872343,-0.035869565217391305,0.16005319148936173
3,soft,0.2,0.1,0.1581818181818182,0.19574468085106386,-0.035869565217391305,0.17696324951644105
3,soft,0.2,0.2,0.1581818181818182,0.19574468085106386,-0.035869565217391305,0.17696324951644105
3,soft,0.2,0.30000000000000004,0.16000000000000003,0.20638297872340425,-0.04627659574468082,0.18319148936170215
3,soft,0.2,0.4,0.16000000000000003,0.20638297872340425,-0.04627659574468082,0.18319148936170215
3,soft,0.2,0.5,0.1581818181818182,0.19574468085106386,-0.035869565217391305,0.17696324951644105
3,soft,0.2,0.6000000000000001,0.1581818181818182,0.19574468085106386,-0.035869565217391305,0.17696324951644105
3,soft,0.2,0.7000000000000001,0.1581818181818182,0.16010638297872343,-0.035869565217391305,0.15914410058027081
3,soft,0.2,0.8,0.1581818181818182,0.149468085106383,-0.035869565217391305,0.1538249516441006
3,soft,0.2,0.9,0.1581818181818182,0.149468085106383,-0.035869565217391305,0.1538249516441006
3,soft,0.2,1.0,0.16000000000000003,0.149468085106383,-0.035869565217391305,0.1547340425531915
3,soft,0.30000000000000004,0.0,0.16181818181818186,0.16010638297872343,-0.0467391304347826,0.16096228239845264
3,soft,0.30000000000000004,0.1,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,soft,0.30000000000000004,0.2,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,soft,0.30000000000000004,0.30000000000000004,0.16181818181818186,0.20638297872340425,-0.0467391304347826,0.18410058027079307
3,soft,0.30000000000000004,0.4,0.16181818181818186,0.20638297872340425,-0.0467391304347826,0.18410058027079307
3,soft,0.30000000000000004,0.5,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,soft,0.30000000000000004,0.6000000000000001,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,soft,0.30000000000000004,0.7000000000000001,0.16000000000000003,0.16010638297872343,-0.0467391304347826,0.16005319148936173
3,soft,0.30000000000000004,0.8,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,soft,0.30000000000000004,0.9,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,soft,0.30000000000000004,1.0,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,soft,0.4,0.0,0.16763636363636364,0.16010638297872343,-0.0467391304347826,0.16387137330754353
3,soft,0.4,0.1,0.16181818181818186,0.19574468085106386,-0.0467391304347826,0.17878143133462288
3,soft,0.4,0.2,0.16181818181818186,0.19574468085106386,-0.0467391304347826,0.17878143133462288
3,soft,0.4,0.30000000000000004,0.16763636363636364,0.20638297872340425,-0.0467391304347826,0.18700967117988393
3,soft,0.4,0.4,0.16763636363636364,0.20638297872340425,-0.0467391304347826,0.18700967117988393
3,soft,0.4,0.5,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,soft,0.4,0.6000000000000001,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,soft,0.4,0.7000000000000001,0.16000000000000003,0.16010638297872343,-0.0467391304347826,0.16005319148936173
3,soft,0.4,0.8,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,soft,0.4,0.9,0.16181818181818186,0.15108695652173915,-0.0467391304347826,0.1564525691699605
3,soft,0.4,1.0,0.16181818181818186,0.15108695652173915,-0.0467391304347826,0.1564525691699605
3,soft,0.5,0.0,0.16945454545454547,0.16010638297872343,-0.0467391304347826,0.16478046421663445
3,soft,0.5,0.1,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,soft,0.5,0.2,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,soft,0.5,0.30000000000000004,0.16945454545454547,0.20638297872340425,-0.0467391304347826,0.18791876208897484
3,soft,0.5,0.4,0.16945454545454547,0.20638297872340425,-0.0467391304347826,0.18791876208897484
3,soft,0.5,0.5,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,soft,0.5,0.6000000000000001,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,soft,0.5,0.7000000000000001,0.16763636363636364,0.16010638297872343,-0.0467391304347826,0.16387137330754353
3,soft,0.5,0.8,0.16763636363636364,0.15108695652173915,-0.0467391304347826,0.1593616600790514
3,soft,0.5,0.9,0.16763636363636364,0.15108695652173915,-0.0467391304347826,0.1593616600790514
3,soft,0.5,1.0,0.16763636363636364,0.15108695652173915,-0.0467391304347826,0.1593616600790514
3,soft,0.6000000000000001,0.0,0.17527272727272727,0.16195652173913044,-0.0576086956521739,0.16861462450592885
3,soft,0.6000000000000001,0.1,0.17527272727272727,0.19574468085106386,-0.0576086956521739,0.18550870406189557
3,soft,0.6000000000000001,0.2,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.6000000000000001,0.30000000000000004,0.17527272727272727,0.20638297872340425,-0.09347826086956519,0.19082785299806576
3,soft,0.6000000000000001,0.4,0.17527272727272727,0.20638297872340425,-0.09347826086956519,0.19082785299806576
3,soft,0.6000000000000001,0.5,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.6000000000000001,0.6000000000000001,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.6000000000000001,0.7000000000000001,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.6000000000000001,0.8,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.6000000000000001,0.9,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.6000000000000001,1.0,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,soft,0.7000000000000001,0.0,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.7000000000000001,0.1,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.7000000000000001,0.2,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.7000000000000001,0.30000000000000004,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.7000000000000001,0.4,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.7000000000000001,0.5,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.7000000000000001,0.6000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.7000000000000001,0.7000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.7000000000000001,0.8,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.7000000000000001,0.9,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.7000000000000001,1.0,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.8,0.0,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.8,0.1,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.8,0.2,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.8,0.30000000000000004,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.8,0.4,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.8,0.5,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,soft,0.8,0.6000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.8,0.7000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.8,0.8,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.8,0.9,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.8,1.0,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.9,0.0,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.9,0.1,0.16945454545454547,0.20869565217391303,-0.10434782608695649,0.18907509881422924
3,soft,0.9,0.2,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.9,0.30000000000000004,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.9,0.4,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.9,0.5,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,soft,0.9,0.6000000000000001,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,soft,0.9,0.7000000000000001,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,soft,0.9,0.8,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,soft,0.9,0.9,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,soft,0.9,1.0,0.16945454545454547,0.20869565217391303,-0.10434782608695649,0.18907509881422924
3,soft,1.0,0.0,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,soft,1.0,0.1,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,soft,1.0,0.2,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,soft,1.0,0.30000000000000004,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,soft,1.0,0.4,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,soft,1.0,0.5,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,soft,1.0,0.6000000000000001,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,soft,1.0,0.7000000000000001,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,soft,1.0,0.8,0.16945454545454547,0.24456521739130432,-0.1402173913043478,0.2070098814229249
3,soft,1.0,0.9,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,soft,1.0,1.0,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,hard,0.0,0.0,0.17527272727272727,0.17979797979797982,0.0,0.17753535353535355
3,hard,0.0,0.1,0.16763636363636364,0.19574468085106386,-0.035638297872340435,0.18169052224371374
3,hard,0.0,0.2,0.16945454545454547,0.19574468085106386,-0.035638297872340435,0.18259961315280465
3,hard,0.0,0.30000000000000004,0.17527272727272727,0.20638297872340425,-0.04627659574468082,0.19082785299806576
3,hard,0.0,0.4,0.17527272727272727,0.20638297872340425,-0.04627659574468082,0.19082785299806576
3,hard,0.0,0.5,0.17527272727272727,0.19574468085106386,-0.035638297872340435,0.18550870406189557
3,hard,0.0,0.6000000000000001,0.16763636363636364,0.19574468085106386,-0.035638297872340435,0.18169052224371374
3,hard,0.0,0.7000000000000001,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,hard,0.0,0.8,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,hard,0.0,0.9,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,hard,0.0,1.0,0.16945454545454547,0.17979797979797982,0.0,0.17462626262626263
3,hard,0.1,0.0,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,hard,0.1,0.1,0.16763636363636364,0.19574468085106386,-0.035638297872340435,0.18169052224371374
3,hard,0.1,0.2,0.16763636363636364,0.19574468085106386,-0.035638297872340435,0.18169052224371374
3,hard,0.1,0.30000000000000004,0.16763636363636364,0.20638297872340425,-0.04627659574468082,0.18700967117988393
3,hard,0.1,0.4,0.16763636363636364,0.20638297872340425,-0.04627659574468082,0.18700967117988393
3,hard,0.1,0.5,0.16181818181818186,0.19574468085106386,-0.035638297872340435,0.17878143133462288
3,hard,0.1,0.6000000000000001,0.16181818181818186,0.19574468085106386,-0.035638297872340435,0.17878143133462288
3,hard,0.1,0.7000000000000001,0.16181818181818186,0.17979797979797982,0.0,0.17080808080808085
3,hard,0.1,0.8,0.16181818181818186,0.17979797979797982,0.0,0.17080808080808085
3,hard,0.1,0.9,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,hard,0.1,1.0,0.16763636363636364,0.17979797979797982,0.0,0.17371717171717171
3,hard,0.2,0.0,0.16000000000000003,0.16010638297872343,-0.035869565217391305,0.16005319148936173
3,hard,0.2,0.1,0.1581818181818182,0.19574468085106386,-0.035869565217391305,0.17696324951644105
3,hard,0.2,0.2,0.1581818181818182,0.19574468085106386,-0.035869565217391305,0.17696324951644105
3,hard,0.2,0.30000000000000004,0.16000000000000003,0.20638297872340425,-0.04627659574468082,0.18319148936170215
3,hard,0.2,0.4,0.16000000000000003,0.20638297872340425,-0.04627659574468082,0.18319148936170215
3,hard,0.2,0.5,0.15236363636363637,0.19574468085106386,-0.035869565217391305,0.17405415860735013
3,hard,0.2,0.6000000000000001,0.15236363636363637,0.19574468085106386,-0.035869565217391305,0.17405415860735013
3,hard,0.2,0.7000000000000001,0.15236363636363637,0.16010638297872343,-0.035869565217391305,0.1562350096711799
3,hard,0.2,0.8,0.15236363636363637,0.149468085106383,-0.035869565217391305,0.15091586073500968
3,hard,0.2,0.9,0.15236363636363637,0.149468085106383,-0.035869565217391305,0.15091586073500968
3,hard,0.2,1.0,0.1581818181818182,0.149468085106383,-0.035869565217391305,0.1538249516441006
3,hard,0.30000000000000004,0.0,0.16181818181818186,0.16010638297872343,-0.0467391304347826,0.16096228239845264
3,hard,0.30000000000000004,0.1,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,hard,0.30000000000000004,0.2,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,hard,0.30000000000000004,0.30000000000000004,0.16181818181818186,0.20638297872340425,-0.0467391304347826,0.18410058027079307
3,hard,0.30000000000000004,0.4,0.16181818181818186,0.20638297872340425,-0.0467391304347826,0.18410058027079307
3,hard,0.30000000000000004,0.5,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,hard,0.30000000000000004,0.6000000000000001,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,hard,0.30000000000000004,0.7000000000000001,0.16000000000000003,0.16010638297872343,-0.0467391304347826,0.16005319148936173
3,hard,0.30000000000000004,0.8,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,hard,0.30000000000000004,0.9,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,hard,0.30000000000000004,1.0,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,hard,0.4,0.0,0.16763636363636364,0.16010638297872343,-0.0467391304347826,0.16387137330754353
3,hard,0.4,0.1,0.16181818181818186,0.19574468085106386,-0.0467391304347826,0.17878143133462288
3,hard,0.4,0.2,0.16181818181818186,0.19574468085106386,-0.0467391304347826,0.17878143133462288
3,hard,0.4,0.30000000000000004,0.16763636363636364,0.20638297872340425,-0.0467391304347826,0.18700967117988393
3,hard,0.4,0.4,0.16763636363636364,0.20638297872340425,-0.0467391304347826,0.18700967117988393
3,hard,0.4,0.5,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,hard,0.4,0.6000000000000001,0.16000000000000003,0.19574468085106386,-0.0467391304347826,0.17787234042553196
3,hard,0.4,0.7000000000000001,0.16000000000000003,0.16010638297872343,-0.0467391304347826,0.16005319148936173
3,hard,0.4,0.8,0.16000000000000003,0.15108695652173915,-0.0467391304347826,0.1555434782608696
3,hard,0.4,0.9,0.16181818181818186,0.15108695652173915,-0.0467391304347826,0.1564525691699605
3,hard,0.4,1.0,0.16181818181818186,0.15108695652173915,-0.0467391304347826,0.1564525691699605
3,hard,0.5,0.0,0.16945454545454547,0.16010638297872343,-0.0467391304347826,0.16478046421663445
3,hard,0.5,0.1,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,hard,0.5,0.2,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,hard,0.5,0.30000000000000004,0.16945454545454547,0.20638297872340425,-0.0467391304347826,0.18791876208897484
3,hard,0.5,0.4,0.16945454545454547,0.20638297872340425,-0.0467391304347826,0.18791876208897484
3,hard,0.5,0.5,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,hard,0.5,0.6000000000000001,0.16763636363636364,0.19574468085106386,-0.0467391304347826,0.18169052224371374
3,hard,0.5,0.7000000000000001,0.16763636363636364,0.16010638297872343,-0.0467391304347826,0.16387137330754353
3,hard,0.5,0.8,0.16763636363636364,0.15108695652173915,-0.0467391304347826,0.1593616600790514
3,hard,0.5,0.9,0.16763636363636364,0.15108695652173915,-0.0467391304347826,0.1593616600790514
3,hard,0.5,1.0,0.16763636363636364,0.15108695652173915,-0.0467391304347826,0.1593616600790514
3,hard,0.6000000000000001,0.0,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.1,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.2,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.30000000000000004,0.17527272727272727,0.20638297872340425,-0.09347826086956519,0.19082785299806576
3,hard,0.6000000000000001,0.4,0.17527272727272727,0.20638297872340425,-0.09347826086956519,0.19082785299806576
3,hard,0.6000000000000001,0.5,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.6000000000000001,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.7000000000000001,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.8,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,0.9,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.6000000000000001,1.0,0.17527272727272727,0.19782608695652174,-0.09347826086956519,0.1865494071146245
3,hard,0.7000000000000001,0.0,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.7000000000000001,0.1,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.7000000000000001,0.2,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.7000000000000001,0.30000000000000004,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.7000000000000001,0.4,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.7000000000000001,0.5,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.7000000000000001,0.6000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.7000000000000001,0.7000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.7000000000000001,0.8,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.7000000000000001,0.9,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.7000000000000001,1.0,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.8,0.0,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.8,0.1,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.8,0.2,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.8,0.30000000000000004,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.8,0.4,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.8,0.5,0.1770909090909091,0.20869565217391303,-0.10434782608695649,0.19289328063241107
3,hard,0.8,0.6000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.8,0.7000000000000001,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.8,0.8,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.8,0.9,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.8,1.0,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.9,0.0,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.9,0.1,0.16945454545454547,0.20869565217391303,-0.10434782608695649,0.18907509881422924
3,hard,0.9,0.2,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.9,0.30000000000000004,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.9,0.4,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.9,0.5,0.17527272727272727,0.20869565217391303,-0.10434782608695649,0.19198418972332015
3,hard,0.9,0.6000000000000001,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,hard,0.9,0.7000000000000001,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,hard,0.9,0.8,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,hard,0.9,0.9,0.16763636363636364,0.20869565217391303,-0.10434782608695649,0.18816600790513832
3,hard,0.9,1.0,0.16945454545454547,0.20869565217391303,-0.10434782608695649,0.18907509881422924
3,hard,1.0,0.0,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,hard,1.0,0.1,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,hard,1.0,0.2,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,hard,1.0,0.30000000000000004,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,hard,1.0,0.4,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,hard,1.0,0.5,0.1770909090909091,0.24456521739130432,-0.1402173913043478,0.2108280632411067
3,hard,1.0,0.6000000000000001,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,hard,1.0,0.7000000000000001,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,hard,1.0,0.8,0.16945454545454547,0.24456521739130432,-0.1402173913043478,0.2070098814229249
3,hard,1.0,0.9,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
3,hard,1.0,1.0,0.17527272727272727,0.24456521739130432,-0.1402173913043478,0.20991897233201579
