ID,FAKE_LOGIT_MEAN,FAKE_LOGIT_MAX,FAKE_LOGIT_LME5,WINDOWS
sdxeq_0052__phonefact_opus_nb_8k,-2.0546875,-1.5703125,-1.775440302960107,3
sdxeq_0052__phonefact_resample8k,6.697916507720947,7.546875,7.328684679236195,3
sdxeq_0053__phonefact_g711_ulaw,0.5959065556526184,1.84375,1.6240699797055869,3
sdxeq_0053__phonefact_g726_24k,0.4622395932674408,1.79296875,1.637170132627204,3
sdxeq_0053__phonefact_opus_nb_8k,0.9309895634651184,2.15625,1.9500987388179518,3
sdxeq_0053__phonefact_resample8k,5.994791507720947,7.46875,7.249218632098372,3
sdxeq_0054__phonefact_g711_ulaw,-0.0845133438706398,1.103515625,0.8849452408245885,3
sdxeq_0054__phonefact_g726_24k,-1.7200521230697632,-0.92578125,-1.1433525540810596,3
sdxeq_0054__phonefact_opus_nb_8k,0.5660807490348816,2.1484375,1.9287940287312064,3
sdxeq_0054__phonefact_resample8k,-0.1427001953125,2.765625,2.545902671801226,3
sdxeq_0055__phonefact_g711_ulaw,4.940104007720947,7.53125,7.311527552463095,3
sdxeq_0055__phonefact_g726_24k,2.5807292461395264,3.5,3.2818138696929124,3
sdxeq_0055__phonefact_opus_nb_8k,0.8795573115348816,1.8828125,1.709288526102453,3
sdxeq_0055__phonefact_resample8k,7.161458492279053,8.515625,8.296079570394479,3
sdxeq_0056__phonefact_g711_ulaw,2.880859375,4.1171875,3.9028898709638247,3
sdxeq_0056__phonefact_g726_24k,0.7565104365348816,2.08984375,1.8829443528601657,3
sdxeq_0056__phonefact_opus_nb_8k,1.4075521230697632,3.75,3.5303016510179632,3
sdxeq_0056__phonefact_resample8k,0.84344482421875,1.546875,1.3328642418069412,3
sdxeq_0057__phonefact_g711_ulaw,-1.0755208730697632,1.46484375,1.2451212971542536,3
sdxeq_0057__phonefact_g726_24k,-2.2067058086395264,-0.6201171875,-0.8398194293360269,3
sdxeq_0057__phonefact_opus_nb_8k,0.4212239682674408,1.58203125,1.3673798285567689,3
sdxeq_0057__phonefact_resample8k,3.2903645038604736,4.96875,4.749030230301093,3
sdxeq_0058__phonefact_g711_ulaw,7.203125,9.0,8.780288164985368,3
sdxeq_0058__phonefact_g726_24k,5.880208492279053,7.78125,7.561527858072473,3
sdxeq_0058__phonefact_opus_nb_8k,6.072916507720947,6.828125,6.60991423169893,3
sdxeq_0058__phonefact_resample8k,9.385416984558105,10.0625,9.845322688026169,3
sdxeq_0059__phonefact_g711_ulaw,4.619791507720947,5.890625,5.670931759174275,3
sdxeq_0059__phonefact_g726_24k,5.234375,6.140625,5.921361251174124,3
sdxeq_0059__phonefact_opus_nb_8k,3.3020832538604736,3.4140625,3.3189964118948376,3
sdxeq_0059__phonefact_resample8k,6.536458492279053,7.984375,7.765140042465989,3
sdxeq_0060__phonefact_g711_ulaw,0.1015625,2.953125,2.7336090950972,3
sdxeq_0060__phonefact_g726_24k,-0.4908854067325592,4.78125,4.5615275422663775,3
sdxeq_0060__phonefact_opus_nb_8k,2.3955078125,4.2265625,4.015774894233171,3
sdxeq_0060__phonefact_resample8k,6.973958492279053,7.578125,7.455623364586508,3
sdxeq_0061__phonefact_g711_ulaw,2.8932292461395264,5.921875,5.712170877931365,3
sdxeq_0061__phonefact_g726_24k,2.37890625,5.015625,4.796353419566431,3
sdxeq_0061__phonefact_opus_nb_8k,1.84423828125,3.546875,3.327235054383974,3
sdxeq_0061__phonefact_resample8k,3.666015625,5.1875,4.9890449904579635,3
sdxeq_0062__phonefact_g711_ulaw,3.6901042461395264,3.984375,3.8187588302939846,3
sdxeq_0062__phonefact_g726_24k,2.640625,4.09375,3.874035006186061,3
sdxeq_0062__phonefact_opus_nb_8k,0.427734375,1.66796875,1.448625435750429,3
sdxeq_0062__phonefact_resample8k,5.778645992279053,7.921875,7.702152974642528,3
sdxeq_0063__phonefact_g711_ulaw,-0.9007161259651184,-0.1083984375,-0.30573283268399376,3
sdxeq_0063__phonefact_g726_24k,0.3986002504825592,0.62890625,0.5213041126311375,3
sdxeq_0063__phonefact_opus_nb_8k,-0.6067708134651184,0.734375,0.514669749741143,3
sdxeq_0063__phonefact_resample8k,7.703125,9.125,8.905372366302812,3
sdxeq_0064__phonefact_g711_ulaw,5.973958492279053,6.796875,6.590735307385782,3
sdxeq_0064__phonefact_g726_24k,5.979166507720947,6.796875,6.5788404961979605,3
sdxeq_0064__phonefact_opus_nb_8k,2.0247395038604736,2.8828125,2.6723830162060978,3
sdxeq_0064__phonefact_resample8k,7.546875,8.25,8.048654931831965,3
sdxeq_0065__phonefact_g711_ulaw,7.822916507720947,8.90625,8.687103461342137,3
sdxeq_0065__phonefact_g726_24k,8.453125,9.9375,9.7178071425052,3
sdxeq_0065__phonefact_opus_nb_8k,2.3072917461395264,2.8125,2.727593093906943,3
sdxeq_0065__phonefact_resample8k,7.713541507720947,7.828125,7.732217818764032,3
sdxeq_0066__phonefact_g711_ulaw,3.546875,4.15625,3.940676755616979,3
sdxeq_0066__phonefact_g726_24k,2.7799479961395264,3.2890625,3.1134928376491233,3
sdxeq_0066__phonefact_opus_nb_8k,1.599609375,2.7265625,2.507683721076722,3
sdxeq_0066__phonefact_resample8k,7.151041507720947,7.5625,7.405438627336585,3
sdxeq_0067__phonefact_g711_ulaw,5.828125,7.703125,7.483403094979279,3
sdxeq_0067__phonefact_g726_24k,4.263020992279053,4.96875,4.803012681256516,3
sdxeq_0067__phonefact_opus_nb_8k,2.31640625,3.6640625,3.4447259328316746,3
sdxeq_0067__phonefact_resample8k,8.776041984558105,8.96875,8.87952173420786,3
sdxeq_0068__phonefact_g711_ulaw,4.6328125,9.59375,9.374027554126751,3
sdxeq_0068__phonefact_g726_24k,5.577474117279053,9.59375,9.374027556132559,3
sdxeq_0068__phonefact_opus_nb_8k,0.9316813349723816,1.64453125,1.4344494122172955,3
sdxeq_0068__phonefact_resample8k,3.7513020038604736,9.875,9.655277542266383,3
sdxeq_0069__phonefact_g711_ulaw,8.677083015441895,9.15625,8.962194703059595,3
sdxeq_0069__phonefact_g726_24k,8.005208015441895,8.6875,8.470701461536601,3
sdxeq_0069__phonefact_opus_nb_8k,-0.5324299931526184,1.66796875,1.4483169966957359,3
sdxeq_0069__phonefact_resample8k,9.46875,10.15625,9.93989384444178,3
sdxeq_0070__phonefact_g711_ulaw,6.145833492279053,7.546875,7.436963514838361,3
sdxeq_0070__phonefact_g726_24k,3.75,4.5078125,4.361063148450633,3
sdxeq_0070__phonefact_opus_nb_8k,2.1702473163604736,4.109375,3.8904011858166596,3
sdxeq_0070__phonefact_resample8k,8.890625,9.9375,9.723203380489295,3
sdxeq_0071__phonefact_g711_ulaw,-0.4446614682674408,0.748046875,0.5283771867510166,3
sdxeq_0071__phonefact_g726_24k,0.470947265625,1.7734375,1.553745752097217,3
sdxeq_0071__phonefact_opus_nb_8k,3.75390625,6.59375,6.374027542654858,3
sdxeq_0071__phonefact_resample8k,5.716145992279053,9.03125,8.811528830078085,3
sdxeq_0072__phonefact_g711_ulaw,-2.6067707538604736,-2.4375,-2.529816626562173,3
sdxeq_0072__phonefact_g726_24k,-3.34375,-3.0859375,-3.251055665707112,3
sdxeq_0072__phonefact_opus_nb_8k,-2.296875,-2.1015625,-2.218594973079006,3
sdxeq_0072__phonefact_resample8k,7.203125,7.84375,7.632310861170355,3
sdxeq_0073__phonefact_g711_ulaw,0.8938801884651184,5.234375,5.014652542266403,3
sdxeq_0073__phonefact_g726_24k,0.4680989682674408,4.828125,4.608402542266409,3
sdxeq_0073__phonefact_opus_nb_8k,1.00390625,1.78515625,1.5706149368821793,3
sdxeq_0073__phonefact_resample8k,5.216145992279053,7.25,7.030277666085098,3
sdxeq_0074__phonefact_g711_ulaw,3.6647136211395264,6.375,6.155277675897414,3
sdxeq_0074__phonefact_g726_24k,0.44080352783203125,3.6328125,3.413090047146931,3
sdxeq_0074__phonefact_opus_nb_8k,0.8701171875,1.52734375,1.3127452960303962,3
sdxeq_0074__phonefact_resample8k,8.34375,9.03125,8.813995687602112,3
sdxeq_0075__phonefact_g711_ulaw,1.41015625,3.3046875,3.08611438775554,3
sdxeq_0075__phonefact_g726_24k,1.2730306386947632,2.0390625,1.9411641632070165,3
sdxeq_0075__phonefact_opus_nb_8k,1.3619791269302368,1.9140625,1.7662053494111114,3
sdxeq_0075__phonefact_resample8k,-0.0800374373793602,0.4580078125,0.2525752676335502,3
sdxeq_0076__phonefact_g711_ulaw,-0.09765625,2.578125,2.358402581311046,3
sdxeq_0076__phonefact_g726_24k,-1.9026693105697632,-0.2861328125,-0.5058157640924652,3
sdxeq_0076__phonefact_opus_nb_8k,-0.591796875,1.4375,1.2177818234967341,3
sdxeq_0076__phonefact_resample8k,1.921875,4.359375,4.141048927431457,3
sdxeq_0077__phonefact_g711_ulaw,4.434895992279053,5.765625,5.548044512656161,3
sdxeq_0077__phonefact_g726_24k,4.854166507720947,5.921875,5.825766724030428,3
sdxeq_0077__phonefact_opus_nb_8k,0.2493489533662796,3.46875,3.2490275427254502,3
sdxeq_0077__phonefact_resample8k,2.9192707538604736,5.671875,5.452152543186353,3
sdxeq_0078__phonefact_g711_ulaw,0.0572916679084301,1.25,1.0410883790950263,3
sdxeq_0078__phonefact_g726_24k,1.2433267831802368,1.8984375,1.785271359468221,3
sdxeq_0078__phonefact_opus_nb_8k,1.2708333730697632,1.6796875,1.5684868797696325,3
sdxeq_0078__phonefact_resample8k,3.0078125,5.671875,5.452152550006966,3
sdxeq_0079__phonefact_g711_ulaw,-1.95703125,-1.5546875,-1.7469384186701913,3
sdxeq_0079__phonefact_g726_24k,-1.7135416269302368,-1.31640625,-1.5017706279762921,3
sdxeq_0079__phonefact_opus_nb_8k,-2.7200520038604736,-2.18359375,-2.385949323756244,3
sdxeq_0079__phonefact_resample8k,4.4140625,5.3125,5.0939753067432,3
sdxeq_0080__phonefact_g711_ulaw,3.3645832538604736,4.3671875,4.147700364685425,3
sdxeq_0080__phonefact_g726_24k,4.752604007720947,5.84375,5.624180917872847,3
sdxeq_0080__phonefact_opus_nb_8k,-0.9756672978401184,0.227294921875,0.007869735591566807,3
sdxeq_0080__phonefact_resample8k,7.083333492279053,8.125,7.907262555482751,3
sdxeq_0081__phonefact_g711_ulaw,1.7096353769302368,2.0703125,1.9002504090392787,3
sdxeq_0081__phonefact_g726_24k,2.0807292461395264,3.0703125,2.851080807625443,3
sdxeq_0081__phonefact_opus_nb_8k,4.690104007720947,6.0,5.780332421409355,3
sdxeq_0081__phonefact_resample8k,-0.1809895783662796,0.904296875,0.7284113039833942,3
sdxeq_0082__phonefact_g711_ulaw,0.1787109375,2.16015625,1.9404748410834158,3
sdxeq_0082__phonefact_g726_24k,0.546875,1.90234375,1.7051025434950766,3
sdxeq_0082__phonefact_opus_nb_8k,1.8203125,5.765625,5.545902543298686,3
sdxeq_0082__phonefact_resample8k,-2.10546875,-1.6015625,-1.8107617965813585,3
sdxeq_0083__phonefact_g711_ulaw,-0.1497395783662796,2.6328125,2.4130900439991327,3
sdxeq_0083__phonefact_g726_24k,-0.2057291716337204,3.6953125,3.4755900422678088,3
sdxeq_0083__phonefact_opus_nb_8k,0.4837239682674408,3.3515625,3.1318400424489936,3
sdxeq_0083__phonefact_resample8k,7.0,7.796875,7.578600265826681,3
sdxeq_0084__phonefact_g711_ulaw,2.9205729961395264,5.859375,5.639652544312765,3
sdxeq_0084__phonefact_g726_24k,3.578125,7.046875,6.827152542280777,3
sdxeq_0084__phonefact_opus_nb_8k,4.0078125,5.296875,5.077252529904562,3
sdxeq_0084__phonefact_resample8k,1.8505859375,5.390625,5.170902542290434,3
sdxeq_0085__phonefact_g711_ulaw,4.846354007720947,6.9375,6.717777604140179,3
sdxeq_0085__phonefact_g726_24k,2.8427734375,5.59375,5.374027629221883,3
sdxeq_0085__phonefact_opus_nb_8k,2.2955729961395264,2.7109375,2.5219636852792586,3
sdxeq_0085__phonefact_resample8k,6.463541507720947,7.40625,7.186888431292847,3
sdxeq_0086__phonefact_g711_ulaw,-0.8912760615348816,0.955078125,0.7353563579988969,3
sdxeq_0086__phonefact_g726_24k,-0.3909505307674408,0.578125,0.35905285942269033,3
sdxeq_0086__phonefact_opus_nb_8k,-2.125,-1.14453125,-1.3607025665779193,3
sdxeq_0086__phonefact_resample8k,4.1015625,4.75,4.559933639591095,3
sdxeq_0087__phonefact_g711_ulaw,-0.2362569123506546,1.34375,1.1245203196719455,3
sdxeq_0087__phonefact_g726_24k,0.90625,3.1640625,2.9443413814369648,3
sdxeq_0087__phonefact_opus_nb_8k,1.6380208730697632,2.12109375,1.9832908643073879,3
sdxeq_0087__phonefact_resample8k,1.1041666269302368,2.8515625,2.632444167281329,3
sdxeq_0088__phonefact_g711_ulaw,1.546875,2.03125,1.8605972207838248,3
sdxeq_0088__phonefact_g726_24k,1.3685709238052368,2.28125,2.083598829351331,3
sdxeq_0088__phonefact_opus_nb_8k,1.8463541269302368,3.171875,2.9522179996189752,3
sdxeq_0088__phonefact_resample8k,0.673828125,2.40625,2.1867487015765663,3
sdxeq_0089__phonefact_g711_ulaw,2.9290363788604736,5.28125,5.062590742224656,3
sdxeq_0089__phonefact_g726_24k,4.213541507720947,5.765625,5.556713321398075,3
sdxeq_0089__phonefact_opus_nb_8k,3.6458332538604736,5.15625,4.93674234571858,3
sdxeq_0089__phonefact_resample8k,8.510416984558105,9.03125,8.897366135503422,3
sdxeq_0090__phonefact_g711_ulaw,3.3307292461395264,4.5078125,4.288149057645932,3
sdxeq_0090__phonefact_g726_24k,2.0598957538604736,2.4453125,2.266068534705031,3
sdxeq_0090__phonefact_opus_nb_8k,-0.1966145783662796,2.421875,2.202152543474644,3
sdxeq_0090__phonefact_resample8k,5.763020992279053,7.71875,7.50831018246073,3
sdxeq_0091__phonefact_g711_ulaw,7.390625,8.53125,8.31172633877602,3
sdxeq_0091__phonefact_g726_24k,5.486979007720947,8.125,7.905277545375078,3
sdxeq_0091__phonefact_opus_nb_8k,4.794270992279053,6.734375,6.514657799039168,3
sdxeq_0091__phonefact_resample8k,8.458333015441895,9.28125,9.066583120057633,3
sdxeq_0092__phonefact_g711_ulaw,5.369791507720947,6.171875,5.955632502945348,3
sdxeq_0092__phonefact_g726_24k,3.5182292461395264,6.140625,5.920902576328126,3
sdxeq_0092__phonefact_opus_nb_8k,2.6219074726104736,4.1484375,4.011765901116066,3
sdxeq_0092__phonefact_resample8k,6.734375,7.734375,7.516229566527111,3
sdxeq_0093__phonefact_g711_ulaw,2.890625,3.28125,3.095142013353475,3
sdxeq_0093__phonefact_g726_24k,6.229166507720947,8.625,8.405388128561539,3
sdxeq_0093__phonefact_opus_nb_8k,4.3984375,5.390625,5.174064321217315,3
sdxeq_0093__phonefact_resample8k,4.23828125,5.921875,5.703136038041317,3
sdxeq_0094__phonefact_g711_ulaw,1.8001302480697632,3.6171875,3.3984485376651064,3
sdxeq_0094__phonefact_g726_24k,0.4791666567325592,1.859375,1.656659521080741,3
sdxeq_0094__phonefact_opus_nb_8k,1.8507486581802368,2.796875,2.611343297888756,3
sdxeq_0094__phonefact_resample8k,4.447916507720947,4.984375,4.772455610192884,3
sdxeq_0095__phonefact_g711_ulaw,2.6809895038604736,3.4765625,3.269926139909083,3
sdxeq_0095__phonefact_g726_24k,3.0260417461395264,6.953125,6.733402547095987,3
sdxeq_0095__phonefact_opus_nb_8k,-1.046875,1.07421875,0.8544963614478455,3
sdxeq_0095__phonefact_resample8k,1.6477864980697632,2.3046875,2.095955052946914,3
sdxeq_0096__phonefact_g711_ulaw,-1.0625,1.21875,0.9990275899935614,3
sdxeq_0096__phonefact_g726_24k,-1.00830078125,0.35009765625,0.13065974150437762,3
sdxeq_0096__phonefact_opus_nb_8k,2.0234375,2.9921875,2.775508809413375,3
sdxeq_0096__phonefact_resample8k,-0.88623046875,0.33349609375,0.11385141734035686,3
sdxeq_0097__phonefact_g711_ulaw,-0.5455729365348816,3.359375,3.1396525422667994,3
sdxeq_0097__phonefact_g726_24k,-0.24609375,3.0703125,2.850590042276609,3
sdxeq_0097__phonefact_opus_nb_8k,3.955078125,6.515625,6.295908685997968,3
sdxeq_0097__phonefact_resample8k,4.291666507720947,4.96875,4.754347332601163,3
sdxeq_0098__phonefact_g711_ulaw,5.25,6.625,6.408199513993158,3
sdxeq_0098__phonefact_g726_24k,4.376302242279053,6.0625,5.847080981391076,3
sdxeq_0098__phonefact_opus_nb_8k,-2.9609375,-2.484375,-2.6654185166485305,3
sdxeq_0098__phonefact_resample8k,7.552083492279053,8.21875,8.00439762314279,3
sdxeq_0099__phonefact_g711_ulaw,6.776041507720947,8.8125,8.592778290502121,3
sdxeq_0099__phonefact_g726_24k,6.546875,7.328125,7.126745451331258,3
sdxeq_0099__phonefact_opus_nb_8k,2.2529296875,3.7734375,3.5542025224227474,3
sdxeq_0099__phonefact_resample8k,5.463541507720947,6.34375,6.124956188015947,3
voice_0000__phonefact_g711_ulaw,-5.4375,-4.890625,-5.090124474344443,3
voice_0000__phonefact_g726_24k,-6.276041507720947,-6.15625,-6.256751808523568,3
voice_0000__phonefact_opus_nb_8k,-4.453125,-3.7734375,-3.989738478954582,3
voice_0000__phonefact_resample8k,-3.6822917461395264,-3.1796875,-3.38608178352771,3
voice_0001__phonefact_g711_ulaw,-0.2994791567325592,4.1953125,3.97559004226643,3
voice_0001__phonefact_g726_24k,-4.2421875,-3.7109375,-3.830354131947879,3
voice_0001__phonefact_opus_nb_8k,-1.1145833730697632,2.7578125,2.5380900422670623,3
voice_0001__phonefact_resample8k,-3.7760417461395264,-2.7890625,-3.0077864491888184,3
voice_0002__phonefact_g711_ulaw,-4.875,-4.71875,-4.818874019413644,3
voice_0002__phonefact_g726_24k,-4.6953125,-4.3984375,-4.572043147616136,3
voice_0002__phonefact_opus_nb_8k,2.9137370586395264,7.8125,7.59277754226638,3
voice_0002__phonefact_resample8k,-5.4375,-4.65625,-4.866657106826095,3
voice_0003__phonefact_g711_ulaw,-5.385416507720947,-4.796875,-5.004473476321931,3
voice_0003__phonefact_g726_24k,-5.203125,-4.109375,-4.328987634850489,3
voice_0003__phonefact_opus_nb_8k,1.6168619394302368,3.109375,2.8896986340052964,3
voice_0003__phonefact_resample8k,-4.231770992279053,-3.265625,-3.455755353369858,3
voice_0004__phonefact_g711_ulaw,0.3904622495174408,3.234375,3.014652545058994,3
voice_0004__phonefact_g726_24k,3.6207683086395264,5.234375,5.111850575648566,3
voice_0004__phonefact_opus_nb_8k,4.557291507720947,5.453125,5.251732748762342,3
voice_0004__phonefact_resample8k,0.7434895634651184,3.7890625,3.5693451956499955,3
voice_0005__phonefact_g711_ulaw,-3.3958332538604736,-2.0625,-2.2820453045375495,3
voice_0005__phonefact_g726_24k,-4.244791507720947,-3.2109375,-3.4295898868281833,3
voice_0005__phonefact_opus_nb_8k,4.8671875,5.359375,5.243119764772379,3
voice_0005__phonefact_resample8k,-5.692708492279053,-4.65625,-4.874624168182763,3
voice_0006__phonefact_g711_ulaw,-5.453125,-4.75,-4.919322384679715,3
voice_0006__phonefact_g726_24k,-6.229166507720947,-5.640625,-5.854484377356463,3
voice_0006__phonefact_opus_nb_8k,-2.203125,-1.45703125,-1.6538332304215957,3
voice_0006__phonefact_resample8k,-5.963541507720947,-5.421875,-5.630485777857937,3
voice_0007__phonefact_g711_ulaw,-4.739583492279053,-3.34375,-3.5634607802954505,3
voice_0007__phonefact_g726_24k,-5.692708492279053,-4.828125,-5.047190492488618,3
voice_0007__phonefact_opus_nb_8k,-4.479166507720947,-3.015625,-3.2353406135241585,3
voice_0007__phonefact_resample8k,-7.255208492279053,-7.046875,-7.178456691385319,3
voice_0008__phonefact_g711_ulaw,-3.5755207538604736,-3.0,-3.1339389658193655,3
voice_0008__phonefact_g726_24k,-3.40234375,-2.26953125,-2.4705810881702885,3
voice_0008__phonefact_opus_nb_8k,-2.0442707538604736,-1.51953125,-1.7122564975683285,3
voice_0008__phonefact_resample8k,-5.044270992279053,-3.1328125,-3.352532811241609,3
voice_0009__phonefact_g711_ulaw,-0.1725260466337204,1.8046875,1.5852918068706487,3
voice_0009__phonefact_g726_24k,-3.03125,-2.5078125,-2.61432777060716,3
voice_0009__phonefact_opus_nb_8k,-2.7180988788604736,-0.787109375,-1.0068315428779986,3
voice_0009__phonefact_resample8k,0.7552083134651184,4.015625,3.79665118580427,3
voice_0010__phonefact_g711_ulaw,-6.3125,-5.96875,-6.056856530392014,3
voice_0010__phonefact_g726_24k,-4.947916507720947,-4.203125,-4.403077458066222,3
voice_0010__phonefact_opus_nb_8k,1.4876302480697632,2.265625,2.0479198807270347,3
voice_0010__phonefact_resample8k,-4.8984375,-4.1953125,-4.410334906516029,3
voice_0011__phonefact_g711_ulaw,-5.786458492279053,-4.71875,-4.934784662574363,3
voice_0011__phonefact_g726_24k,-5.033854007720947,-4.21875,-4.382621947671025,3
voice_0011__phonefact_opus_nb_8k,2.1031901836395264,4.1953125,3.9757534566355126,3
voice_0011__phonefact_resample8k,-6.515625,-5.609375,-5.827496697055555,3
voice_0012__phonefact_g711_ulaw,-4.768229007720947,-3.3046875,-3.5244004341234074,3
voice_0012__phonefact_g726_24k,-3.7005207538604736,-2.8984375,-3.1132803500190347,3
voice_0012__phonefact_opus_nb_8k,0.1328125,3.109375,2.8896525427157567,3
voice_0012__phonefact_resample8k,-5.390625,-4.859375,-5.07069406773143,3
voice_0013__phonefact_g711_ulaw,-6.791666507720947,-6.234375,-6.448027123756761,3
voice_0013__phonefact_g726_24k,-6.6875,-6.328125,-6.518354062211121,3
voice_0013__phonefact_opus_nb_8k,-4.653645992279053,-3.3359375,-3.555618728897572,3
voice_0013__phonefact_resample8k,-3.53125,-3.1953125,-3.3851319203523076,3
voice_0014__phonefact_g711_ulaw,-0.4186197817325592,2.8828125,2.6630900429581024,3
voice_0014__phonefact_g726_24k,-4.361979007720947,-3.5546875,-3.7402148427392157,3
voice_0014__phonefact_opus_nb_8k,3.8385417461395264,5.578125,5.358406586632837,3
voice_0014__phonefact_resample8k,-0.2503255307674408,1.6484375,1.428717443627219,3
voice_0015__phonefact_g711_ulaw,-4.0859375,-4.0859375,-4.0859375,3
voice_0015__phonefact_g726_24k,-3.8359375,-3.8359375,-3.8359375,3
voice_0015__phonefact_opus_nb_8k,-0.671875,-0.671875,-0.671875,3
voice_0015__phonefact_resample8k,4.5234375,4.5234375,4.5234375,3
voice_0016__phonefact_g711_ulaw,-3.7291667461395264,-2.7109375,-2.9303133580303373,3
voice_0016__phonefact_g726_24k,-4.065104007720947,-3.71875,-3.8724218013715825,3
voice_0016__phonefact_opus_nb_8k,0.98828125,4.546875,4.327152543149358,3
voice_0016__phonefact_resample8k,-5.927083492279053,-5.640625,-5.80537625882383,3
voice_0017__phonefact_g711_ulaw,-6.890625,-6.734375,-6.834499019413644,3
voice_0017__phonefact_g726_24k,-6.630208492279053,-6.140625,-6.343118807273802,3
voice_0017__phonefact_opus_nb_8k,2.48046875,2.9375,2.7307834684910506,3
voice_0017__phonefact_resample8k,-7.447916507720947,-7.203125,-7.350978998382575,3
voice_0018__phonefact_g711_ulaw,-0.7291666865348816,1.6640625,1.4443412333064167,3
voice_0018__phonefact_g726_24k,-1.5326334238052368,0.249755859375,0.030228443564442608,3
voice_0018__phonefact_opus_nb_8k,1.2057291269302368,3.375,3.155313874335124,3
voice_0018__phonefact_resample8k,0.2252604216337204,2.953125,2.7339613296791936,3
voice_0019__phonefact_g711_ulaw,-4.591145992279053,-4.0546875,-4.264684420192166,3
voice_0019__phonefact_g726_24k,-4.0625,-3.5703125,-3.7798907218908697,3
voice_0019__phonefact_opus_nb_8k,1.744140625,3.6171875,3.397747313152885,3
voice_0019__phonefact_resample8k,-0.3718668520450592,1.93359375,1.7138929059856178,3
voice_0020__phonefact_g711_ulaw,-5.338541507720947,-4.84375,-5.024941459005522,3
voice_0020__phonefact_g726_24k,-3.8984375,-3.6015625,-3.7711220019668326,3
voice_0020__phonefact_opus_nb_8k,-2.6145832538604736,-0.79296875,-1.0124401310890112,3
voice_0020__phonefact_resample8k,-4.5703125,-4.1640625,-4.355321304714413,3
voice_0021__phonefact_g711_ulaw,5.28125,5.84375,5.69948270021882,3
voice_0021__phonefact_g726_24k,5.026041507720947,5.453125,5.357224698360055,3
voice_0021__phonefact_opus_nb_8k,8.395833015441895,8.75,8.56786952703057,3
voice_0021__phonefact_resample8k,-4.236979007720947,-2.9765625,-3.196209572615904,3
voice_0022__phonefact_g711_ulaw,-5.6484375,-4.0546875,-4.274361225668601,3
voice_0022__phonefact_g726_24k,-4.627604007720947,-3.3515625,-3.570338846162779,3
voice_0022__phonefact_opus_nb_8k,0.02734375,2.7734375,2.553755891038878,3
voice_0022__phonefact_resample8k,-3.353515625,-0.826171875,-1.0458915472396293,3
voice_0023__phonefact_g711_ulaw,-1.9264322519302368,-1.166015625,-1.3812109579011058,3
voice_0023__phonefact_g726_24k,-4.786458492279053,-4.25,-4.459731723865283,3
voice_0023__phonefact_opus_nb_8k,2.7486979961395264,3.703125,3.4844883584787127,3
voice_0023__phonefact_resample8k,-3.1171875,-2.9375,-3.039714579712663,3
voice_0024__phonefact_g711_ulaw,-6.28125,-6.0,-6.174363673477953,3
voice_0024__phonefact_g726_24k,-6.052083492279053,-5.703125,-5.88672323493841,3
voice_0024__phonefact_opus_nb_8k,0.1536458283662796,2.1171875,1.9144720189692706,3
voice_0024__phonefact_resample8k,-4.848958492279053,-4.625,-4.769289704390095,3
voice_0025__phonefact_g711_ulaw,-6.359375,-5.71875,-5.9342952702660305,3
voice_0025__phonefact_g726_24k,-5.583333492279053,-4.8125,-5.0308975674554315,3
voice_0025__phonefact_opus_nb_8k,-1.63671875,-1.4296875,-1.573556586513784,3
voice_0025__phonefact_resample8k,-6.880208492279053,-6.421875,-6.625294723574244,3
voice_0026__phonefact_g711_ulaw,-5.645833492279053,-4.75,-4.967992183854399,3
voice_0026__phonefact_g726_24k,-5.520833492279053,-4.96875,-5.180965757402027,3
voice_0026__phonefact_opus_nb_8k,-3.546875,-3.0703125,-3.2743823366184897,3
voice_0026__phonefact_resample8k,-4.1875,-3.484375,-3.7020326887137656,3
voice_0027__phonefact_g711_ulaw,-3.3958332538604736,-2.15625,-2.375930945433018,3
voice_0027__phonefact_g726_24k,-1.5872396230697632,2.12890625,1.9091837922783985,3
voice_0027__phonefact_opus_nb_8k,1.8873494863510132,2.9453125,2.811330209129897,3
voice_0027__phonefact_resample8k,-3.34375,-2.9140625,-3.1184233098040717,3
voice_0028__phonefact_g711_ulaw,-5.661458492279053,-5.046875,-5.251720277968294,3
voice_0028__phonefact_g726_24k,-5.169270992279053,-4.3671875,-4.584735849513672,3
voice_0028__phonefact_opus_nb_8k,-1.8336588144302368,-0.4912109375,-0.7039341060923104,3
voice_0028__phonefact_resample8k,-5.364583492279053,-5.015625,-5.118034378525665,3
voice_0029__phonefact_g711_ulaw,-4.411458492279053,-3.40625,-3.625630275627425,3
voice_0029__phonefact_g726_24k,-4.619791507720947,-3.96875,-4.1830105862343325,3
voice_0029__phonefact_opus_nb_8k,0.7220051884651184,3.1796875,2.9599650463623064,3
voice_0029__phonefact_resample8k,-2.4752604961395264,-2.00390625,-2.1701443252427217,3
voice_0030__phonefact_g711_ulaw,-6.333333492279053,-5.671875,-5.8839673793366085,3
voice_0030__phonefact_g726_24k,-5.546875,-4.796875,-4.925267222444572,3
voice_0030__phonefact_opus_nb_8k,2.7708332538604736,6.265625,6.046353419566431,3
voice_0030__phonefact_resample8k,-5.359375,-4.96875,-5.142774185656421,3
voice_0031__phonefact_g711_ulaw,-4.014322757720947,-1.71484375,-1.9345661252162603,3
voice_0031__phonefact_g726_24k,-5.229166507720947,-3.828125,-4.047836320065123,3
