MODEL,AXIS,GROUP,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE,NORMALIZED_AVAILABLE_ADS
v2_disentangle_l2__file_only,CHANNEL_V57,telephone8k,600,600,600,600,0.20666666666666667,0.2566666666666667,0.18666666666666665,,,0.7893333333333333,,,0.7893333333333333
v2_disentangle_l2__file_only,CHANNEL_V57,telephone_flac,67,67,58,59,0.30957446808510636,0.27586206896551724,0.22004608294930877,1.0,1.0,0.7240265272795507,1.0,0.7516238745515956,0.7240265272795507
v2_disentangle_l2__file_only,CHANNEL_V57,transcode_g711_opus,120,120,120,120,0.37222222222222223,0.44999999999999996,0.41666666666666663,,,0.5988888888888889,,,0.5988888888888889
v2_disentangle_l2__file_only,CHANNEL_V57,unknown,90,90,90,0,0.06666666666666665,0.09999999999999999,,,,,,,0.923809523809524
v2_disentangle_l2__file_only,CHANNEL_V57,wav,176,176,176,0,0.0,0.0,,,,,,,1.0
v2_disentangle_l2__file_only,CHANNEL_V57,wav16k,1600,1600,1600,1600,0.07541666666666666,0.10250000000000001,0.07625000000000001,,,0.9189166666666666,,,0.9189166666666666
v2_disentangle_l2__file_only,AUDIO_TYPE,mixed,3700,3700,3700,3700,0.16990990990990992,0.19189189189189193,0.1475675675675676,,,0.8323963963963963,,,0.8323963963963963
v2_disentangle_l2__file_only,AUDIO_TYPE,music,561,561,0,561,0.07843162175902392,,0.07130147432638534,,,,,,0.9242421835282155
v2_disentangle_l2__file_only,AUDIO_TYPE,voice,316,316,316,0,0.05390199637023596,0.05682597297842307,,,,,,,0.9452625817417106
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A07,20,20,20,20,,,0.5,,,,,,0.5
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A08,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A09,20,20,20,20,,,0.4,,,,,,0.6
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A10,25,25,25,25,,,0.4,,,,,,0.6
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A11,25,25,25,25,,,0.48333333333333334,,,,,,0.5166666666666666
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A12,20,20,20,20,,,0.0,,,,,,1.0
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A13,25,25,25,25,,,0.11666666666666665,,,,,,0.8833333333333332
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A14,25,25,25,25,,,0.31666666666666665,,,,,,0.6833333333333333
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A15,25,25,25,25,,,0.0,,,,,,1.0
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A16,20,20,20,20,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A17,20,20,20,20,,,0.4,,,,,,0.6
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A18,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,A19,25,25,25,25,,,0.19999999999999998,,,,,,0.8
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,ASVspoof2019-LA,800,800,800,800,,,0.08250000000000002,,,,,,0.9175
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,absent,561,561,0,561,0.07843162175902392,,0.07130147432638534,,,,,,0.9242421835282155
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,bonafide,1275,1275,1275,1250,0.18901538461538459,,0.13119999999999998,,1.0,,,,0.8326653846153845
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,cosyvoice3_0.5b,43,43,43,37,,,0.18823529411764708,,1.0,,,,0.8117647058823529
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,f5tts_v1_base,42,42,42,39,,,0.17857142857142855,,1.0,,,,0.8214285714285714
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,qwen3tts_custom_0.6b,47,47,47,38,,,0.34523809523809523,,1.0,,,,0.6547619047619048
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,qwen3tts_finetuned_1.7b,43,43,43,36,,,0.25,,1.0,,,,0.75
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,real_unspecified,720,720,720,600,0.18619047619047618,,0.16000000000000003,,0.998263888888889,,,,0.8236309523809523
v2_disentangle_l2__file_only,VOICE_GENERATOR_V57,unknown_fake,746,746,746,600,,,0.16333333333333333,,0.9996689497716894,,,,0.8366666666666667
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,FMA,1100,1100,1100,1100,0.14727272727272725,0.14181818181818184,,,,,,,0.8542857142857144
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,MusicGen_medium,192,192,192,192,,0.14583333333333337,,,,,,,0.8541666666666666
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,absent,316,316,316,0,0.05390199637023596,0.05682597297842307,,,,,,,0.9452625817417106
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,audioldm2,192,192,192,192,,0.20833333333333337,,,,,,,0.7916666666666666
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,musicldm,194,194,194,194,,0.1649484536082474,,,,,,,0.8350515463917526
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,mustango,192,192,192,192,,0.125,,,,,,,0.875
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,real,175,175,150,175,0.26833333333333337,0.28,,1.0,,,,,0.7283333333333334
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,real_unspecified,856,856,600,856,0.23703836930455635,0.2733333333333333,,0.9821223958333334,,,,,0.752591640972936
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,stable_audio_open,60,60,60,60,,0.30000000000000004,,,,,,,0.6999999999999998
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,suno,148,148,143,148,,0.06996086105675149,,1.0,,,,,0.9300391389432485
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,udio,150,150,147,150,,0.18376623376623377,,0.997732426303855,,,,,0.8162337662337662
v2_disentangle_l2__file_only,MUSIC_GENERATOR_V57,unknown_fake,855,855,600,855,,0.22999999999999998,,0.9808169934640523,,,,,0.7700000000000001
