ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
hard,0.1,0.3,0.2,0.25,0.7815064935064935,0.7834025974025973,0.87425,0.8843909244974287,0.8403558528428094,0.002441558441558467,0.0031948051948051948,0.007071428571428617,0.017631340579710164,-0.0012214046822742741,0.002441558441558467,0.007584783196875611
hard,0.15,0.3,0.2,0.25,0.7815064935064935,0.7834025974025973,0.87425,0.8843909244974287,0.8396994425863992,0.002441558441558467,0.0031948051948051948,0.007071428571428617,0.017631340579710164,-0.0018778149386845522,0.002441558441558467,0.007584783196875611
soft,0.1,0.3,0.2,0.25,0.7815064935064935,0.7834025974025973,0.87425,0.8843909244974287,0.8403558528428094,0.002441558441558467,0.0031948051948051948,0.007071428571428617,0.017631340579710164,-0.0012214046822742741,0.002441558441558467,0.007584783196875611
soft,0.15,0.3,0.2,0.25,0.7815064935064935,0.7834025974025973,0.87425,0.8843909244974287,0.8403558528428094,0.002441558441558467,0.0031948051948051948,0.007071428571428617,0.017631340579710164,-0.0012214046822742741,0.002441558441558467,0.007584783196875611
hard,0.1,0.3,0.2,0.225,0.7815064935064935,0.7834025974025973,0.8732500000000001,0.8843909244974287,0.840008026755853,0.002441558441558467,0.0031948051948051948,0.0060714285714287275,0.017631340579710164,-0.0015692307692307672,0.002441558441558467,0.007334783196875638
hard,0.15,0.3,0.2,0.225,0.7815064935064935,0.7834025974025973,0.8732500000000001,0.8843909244974287,0.8393516164994426,0.002441558441558467,0.0031948051948051948,0.0060714285714287275,0.017631340579710164,-0.0022256410256411563,0.002441558441558467,0.007334783196875638
soft,0.1,0.3,0.2,0.225,0.7815064935064935,0.7834025974025973,0.8732500000000001,0.8843909244974287,0.840008026755853,0.002441558441558467,0.0031948051948051948,0.0060714285714287275,0.017631340579710164,-0.0015692307692307672,0.002441558441558467,0.007334783196875638
soft,0.15,0.3,0.2,0.225,0.7815064935064935,0.7834025974025973,0.8732500000000001,0.8843909244974287,0.840008026755853,0.002441558441558467,0.0031948051948051948,0.0060714285714287275,0.017631340579710164,-0.0015692307692307672,0.002441558441558467,0.007334783196875638
hard,0.15,0.275,0.2,0.3,0.7815064935064935,0.7863116883116883,0.87025,0.8843909244974287,0.8419643255295429,0.002441558441558467,0.006103896103896167,0.003071428571428614,0.017631340579710164,0.0003870680044592012,0.002441558441558467,0.007312055924148353
soft,0.15,0.275,0.2,0.3,0.7815064935064935,0.7863116883116883,0.87025,0.8843909244974287,0.8419643255295429,0.002441558441558467,0.006103896103896167,0.003071428571428614,0.017631340579710164,0.0003870680044592012,0.002441558441558467,0.007312055924148353
hard,0.15,0.275,0.2,0.275,0.7815064935064935,0.7863116883116883,0.86975,0.8843909244974287,0.8416164994425864,0.002441558441558467,0.006103896103896167,0.002571428571428669,0.017631340579710164,3.924191750270811e-05,0.002441558441558467,0.007187055924148367
soft,0.15,0.275,0.2,0.275,0.7815064935064935,0.7863116883116883,0.86975,0.8843909244974287,0.8416164994425864,0.002441558441558467,0.006103896103896167,0.002571428571428669,0.017631340579710164,3.924191750270811e-05,0.002441558441558467,0.007187055924148367
hard,0.1,0.275,0.2,0.3,0.7815064935064935,0.7834025974025973,0.87025,0.8843909244974287,0.8413079152731326,0.002441558441558467,0.0031948051948051948,0.003071428571428614,0.017631340579710164,-0.00026934225195107686,0.002441558441558467,0.00658478319687561
