DATASET,ID,WINDOW_COUNT,MEDIAN,MEAN,MAX,TOP3,LME_T2,LME_T5,Q75,WINDOW_SCORES
phone_factorial_1200_v1,sdxeq_0033__phonefact_opus_nb_8k,2,0.0583438575267791,0.0583438575267791,0.1142252087593078,0.0583438575267791,0.0614601035719294,0.0660511596084082,0.0862845331430435,"[0.11422520875930786,0.0024625062942504883]"
phone_factorial_1200_v1,sdxeq_0033__phonefact_resample8k,2,0.0099311470985412,0.0099311470985412,0.0179046392440795,0.0099311470985412,0.0099947209810648,0.0100900464548953,0.0139178931713104,"[0.01790463924407959,0.0019576549530029297]"
phone_factorial_1200_v1,sdxeq_0034__phonefact_g711_ulaw,2,0.000791311264038,0.000791311264038,0.0013123154640197,0.000791311264038,0.0007915827093654,0.0007919898767115,0.0010518133640289,"[0.0013123154640197754,0.0002703070640563965]"
phone_factorial_1200_v1,sdxeq_0034__phonefact_g726_24k,2,0.3693764209747314,0.3693764209747314,0.6571400165557861,0.3693764209747314,0.4479799849057284,0.5294588976088155,0.5132582187652588,"[0.6571400165557861,0.08161282539367676]"
phone_factorial_1200_v1,sdxeq_0034__phonefact_opus_nb_8k,2,0.0011283457279205,0.0011283457279205,0.0015645623207092,0.0011283457279205,0.0011285360128121,0.0011288214398329,0.0013464540243148,"[0.0015645623207092285,0.0006921291351318359]"
phone_factorial_1200_v1,sdxeq_0034__phonefact_resample8k,2,0.0794270038604736,0.0794270038604736,0.1077857613563537,0.0794270038604736,0.0802307921777669,0.0814308504084183,0.0936063826084137,"[0.051068246364593506,0.10778576135635376]"
phone_factorial_1200_v1,sdxeq_0035__phonefact_g711_ulaw,2,0.1684136688709259,0.1684136688709259,0.3367034792900085,0.1684136688709259,0.1962160106846815,0.2321634137872878,0.2525585740804672,"[0.00012385845184326172,0.33670347929000854]"
phone_factorial_1200_v1,sdxeq_0035__phonefact_g726_24k,2,0.5036106705665588,0.5036106705665588,0.9613181352615356,0.5036106705665588,0.6890754391264335,0.8247351810082504,0.7324644029140472,"[0.04590320587158203,0.9613181352615356]"
phone_factorial_1200_v1,sdxeq_0035__phonefact_opus_nb_8k,2,0.0227514803409576,0.0227514803409576,0.045193612575531,0.0227514803409576,0.0232549606225745,0.0240079701083595,0.0339725464582443,"[0.00030934810638427734,0.045193612575531006]"
phone_factorial_1200_v1,sdxeq_0035__phonefact_resample8k,2,0.4003288447856903,0.4003288447856903,0.8000994920730591,0.4003288447856903,0.545553355729104,0.6651083012146273,0.6002141684293747,"[0.0005581974983215332,0.8000994920730591]"
phone_factorial_1200_v1,sdxeq_0036__phonefact_g711_ulaw,2,1.609325408935547e-05,1.609325408935547e-05,1.6927719116210938e-05,1.609325408935547e-05,1.6093254785688898e-05,1.6093255830194855e-05,1.6510486602783203e-05,"[1.6927719116210938e-05,1.52587890625e-05]"
phone_factorial_1200_v1,sdxeq_0036__phonefact_g726_24k,2,0.000549167394638,0.000549167394638,0.000940978527069,0.000549167394638,0.0005493209105858,0.0005495511843013,0.0007450729608535,"[0.0009409785270690918,0.00015735626220703125]"
phone_factorial_1200_v1,sdxeq_0036__phonefact_opus_nb_8k,2,5.0187110900878906e-05,5.0187110900878906e-05,5.137920379638672e-05,5.0187110900878906e-05,5.01871123219689e-05,5.018711445357641e-05,5.078315734863281e-05,"[4.8995018005371094e-05,5.137920379638672e-05]"
phone_factorial_1200_v1,sdxeq_0036__phonefact_resample8k,2,3.6776065826416016e-05,3.6776065826416016e-05,5.567073822021485e-05,3.6776065826416016e-05,3.677642283506301e-05,3.677695834802639e-05,4.622340202331543e-05,"[5.5670738220214844e-05,1.7881393432617188e-05]"
phone_factorial_1200_v1,sdxeq_0037__phonefact_g711_ulaw,2,0.0221065282821655,0.0221065282821655,0.0423285961151123,0.0221065282821655,0.0225153488746081,0.0231271211536714,0.0322175621986389,"[0.00188446044921875,0.042328596115112305]"
phone_factorial_1200_v1,sdxeq_0037__phonefact_g726_24k,2,0.1758553385734558,0.1758553385734558,0.254847764968872,0.1758553385734558,0.1820693567010241,0.1910653834925276,0.2153515517711639,"[0.09686291217803955,0.25484776496887207]"
phone_factorial_1200_v1,sdxeq_0037__phonefact_opus_nb_8k,2,0.0930504202842712,0.0930504202842712,0.1801730990409851,0.0930504202842712,0.1006026805192735,0.1114549020387749,0.1366117596626281,"[0.005927741527557373,0.1801730990409851]"
phone_factorial_1200_v1,sdxeq_0037__phonefact_resample8k,2,0.0506029725074768,0.0506029725074768,0.0997487306594848,0.0506029725074768,0.0530143989082793,0.0565814295429651,0.0751758515834808,"[0.00145721435546875,0.09974873065948486]"
phone_factorial_1200_v1,sdxeq_0038__phonefact_g711_ulaw,2,0.0169003009796142,0.0169003009796142,0.0333752036094665,0.0169003009796142,0.017171674297073,0.0175780910098404,0.0251377522945404,"[0.0004253983497619629,0.03337520360946655]"
phone_factorial_1200_v1,sdxeq_0038__phonefact_g726_24k,2,0.299237996339798,0.299237996339798,0.5502757430076599,0.299237996339798,0.359775656757117,0.4272675633553429,0.4247568696737289,"[0.048200249671936035,0.5502757430076599]"
phone_factorial_1200_v1,sdxeq_0038__phonefact_opus_nb_8k,2,0.0295064151287078,0.0295064151287078,0.0509396195411682,0.0295064151287078,0.0299656567609587,0.0306526792154871,0.040223017334938,"[0.05093961954116821,0.008073210716247559]"
phone_factorial_1200_v1,sdxeq_0038__phonefact_resample8k,2,0.0136471688747406,0.0136471688747406,0.0161725282669067,0.0136471688747406,0.0136535462876858,0.0136631120512436,0.0149098485708236,"[0.01617252826690674,0.011121809482574463]"
phone_factorial_1200_v1,sdxeq_0039__phonefact_g711_ulaw,2,0.0004660487174987,0.0004660487174987,0.0008511543273925,0.0004660487174987,0.0004661970238148,0.0004664194830966,0.0006586015224456,"[8.094310760498047e-05,0.0008511543273925781]"
phone_factorial_1200_v1,sdxeq_0039__phonefact_g726_24k,2,0.0089394450187683,0.0089394450187683,0.0160270929336547,0.0089394450187683,0.0089896780894702,0.0090650056232067,0.0124832689762115,"[0.001851797103881836,0.016027092933654785]"
phone_factorial_1200_v1,sdxeq_0039__phonefact_opus_nb_8k,2,0.000465989112854,0.000465989112854,0.0005948543548583,0.000465989112854,0.0004660057191043,0.0004660306284776,0.0005304217338562,"[0.0003371238708496094,0.0005948543548583984]"
phone_factorial_1200_v1,sdxeq_0039__phonefact_resample8k,2,0.1260895729064941,0.1260895729064941,0.2517043352127075,0.1260895729064941,0.1417053966692579,0.1631875535439078,0.1888969540596008,"[0.0004748106002807617,0.2517043352127075]"
phone_factorial_1200_v1,sdxeq_0040__phonefact_g711_ulaw,2,0.0001243948936462,0.0001243948936462,0.0001419782638549,0.0001243948936462,0.0001243952028211,0.0001243956665835,0.0001331865787506,"[0.0001068115234375,0.00014197826385498047]"
phone_factorial_1200_v1,sdxeq_0040__phonefact_g726_24k,2,0.5051658451557159,0.5051658451557159,0.6253724098205566,0.5051658451557159,0.5194783774741898,0.5393039138527814,0.5652691274881363,"[0.38495928049087524,0.6253724098205566]"
phone_factorial_1200_v1,sdxeq_0040__phonefact_opus_nb_8k,2,0.0126867890357971,0.0126867890357971,0.0250971913337707,0.0126867890357971,0.0128407913092118,0.0130715874025202,0.0188919901847839,"[0.025097191333770752,0.00027638673782348633]"
phone_factorial_1200_v1,sdxeq_0040__phonefact_resample8k,2,0.0016386210918426,0.0016386210918426,0.0027166604995727,0.0016386210918426,0.0016397832599068,0.0016415265001851,0.0021776407957077,"[0.0005605816841125488,0.002716660499572754]"
phone_factorial_1200_v1,sdxeq_0041__phonefact_g711_ulaw,2,0.0001533329486846,0.0001533329486846,0.000215470790863,0.0001533329486846,0.0001533368097961,0.0001533426014631,0.0001844018697738,"[9.119510650634766e-05,0.0002154707908630371]"
phone_factorial_1200_v1,sdxeq_0041__phonefact_g726_24k,2,0.0011049807071685,0.0011049807071685,0.0013670325279235,0.0011049807071685,0.0011050493783221,0.0011051523850113,0.001236006617546,"[0.0008429288864135742,0.001367032527923584]"
phone_factorial_1200_v1,sdxeq_0041__phonefact_opus_nb_8k,2,8.606910705566406e-05,8.606910705566406e-05,0.000137448310852,8.606910705566406e-05,8.607174687825372e-05,8.607570661205461e-05,0.0001117587089538,"[3.4689903259277344e-05,0.00013744831085205078]"
phone_factorial_1200_v1,sdxeq_0041__phonefact_resample8k,2,5.257129669189453e-05,5.257129669189453e-05,5.805492401123047e-05,5.257129669189453e-05,5.257132676205873e-05,5.25713718673108e-05,5.53131103515625e-05,"[4.7087669372558594e-05,5.805492401123047e-05]"
phone_factorial_1200_v1,sdxeq_0042__phonefact_g711_ulaw,2,0.0096762180328369,0.0096762180328369,0.0184998512268066,0.0096762180328369,0.0097540704948242,0.0098707961804138,0.0140880346298217,"[0.01849985122680664,0.0008525848388671875]"
phone_factorial_1200_v1,sdxeq_0042__phonefact_g726_24k,2,0.2889597415924072,0.2889597415924072,0.5108019709587097,0.2889597415924072,0.3366390395216512,0.3928247049499271,0.3998808562755584,"[0.5108019709587097,0.06711751222610474]"
phone_factorial_1200_v1,sdxeq_0042__phonefact_opus_nb_8k,2,0.0131100118160247,0.0131100118160247,0.013873279094696,0.0131100118160247,0.0131105943927372,0.0131114682548361,0.0134916454553604,"[0.012346744537353516,0.013873279094696045]"
phone_factorial_1200_v1,sdxeq_0042__phonefact_resample8k,2,0.0477553009986877,0.0477553009986877,0.0898023843765258,0.0477553009986877,0.0495211783586707,0.0521430136366977,0.0687788426876068,"[0.08980238437652588,0.005708217620849609]"
phone_factorial_1200_v1,sdxeq_0043__phonefact_g711_ulaw,2,4.225969314575195e-05,4.225969314575195e-05,6.449222564697266e-05,4.225969314575195e-05,4.226018743124725e-05,4.226092885950402e-05,5.337595939636231e-05,"[2.002716064453125e-05,6.449222564697266e-05]"
phone_factorial_1200_v1,sdxeq_0043__phonefact_g726_24k,2,0.0018619000911712,0.0018619000911712,0.0029869079589843,0.0018619000911712,0.0018631657328059,0.001865064181242,0.0024244040250778,"[0.002986907958984375,0.0007368922233581543]"
phone_factorial_1200_v1,sdxeq_0043__phonefact_opus_nb_8k,2,0.0002035200595855,0.0002035200595855,0.0002595782279968,0.0002035200595855,0.0002035232021038,0.000203527915881,0.0002315491437911,"[0.0001474618911743164,0.00025957822799682617]"
phone_factorial_1200_v1,sdxeq_0043__phonefact_resample8k,2,0.0016566216945648,0.0016566216945648,0.0020999908447265,0.0016566216945648,0.0016568182707423,0.0016571131346705,0.0018783062696456,"[0.0020999908447265625,0.0012132525444030762]"
phone_factorial_1200_v1,sdxeq_0044__phonefact_g711_ulaw,2,0.0289261043071746,0.0289261043071746,0.0575898885726928,0.0289261043071746,0.029747267198172,0.0309731421643142,0.0432579964399337,"[0.00026232004165649414,0.05758988857269287]"
phone_factorial_1200_v1,sdxeq_0044__phonefact_g726_24k,2,0.9268796145915984,0.9268796145915984,0.9344115853309632,0.9268796145915984,0.9269363430293742,0.9270214075377452,0.9306455999612808,"[0.9344115853309631,0.9193476438522339]"
phone_factorial_1200_v1,sdxeq_0044__phonefact_opus_nb_8k,2,0.0141313076019287,0.0141313076019287,0.0234284400939941,0.0141313076019287,0.0142177392940973,0.014347321502159,0.0187798738479614,"[0.02342844009399414,0.004834175109863281]"
phone_factorial_1200_v1,sdxeq_0044__phonefact_resample8k,2,0.4099900722503662,0.4099900722503662,0.8194890022277832,0.4099900722503662,0.5617245113235152,0.6841633132825655,0.6147395372390747,"[0.0004911422729492188,0.8194890022277832]"
phone_factorial_1200_v1,sdxeq_0045__phonefact_g711_ulaw,2,0.000102937221527,0.000102937221527,0.0001088380813598,0.000102937221527,0.0001029372563472,0.0001029373085774,0.0001058876514434,"[9.703636169433594e-05,0.00010883808135986328]"
phone_factorial_1200_v1,sdxeq_0045__phonefact_g726_24k,2,0.0014587640762329,0.0014587640762329,0.0019709467887878,0.0014587640762329,0.001459026407318,0.0014594199033436,0.0017148554325103,"[0.0009465813636779785,0.001970946788787842]"
phone_factorial_1200_v1,sdxeq_0045__phonefact_opus_nb_8k,2,0.0012082457542419,0.0012082457542419,0.001474916934967,0.0012082457542419,0.0012083168677571,0.0012084235379858,0.0013415813446044,"[0.001474916934967041,0.0009415745735168457]"
phone_factorial_1200_v1,sdxeq_0045__phonefact_resample8k,2,5.519390106201172e-05,5.519390106201172e-05,6.80685043334961e-05,5.519390106201172e-05,5.5194066817449645e-05,5.519431545052949e-05,6.16312026977539e-05,"[6.80685043334961e-05,4.2319297790527344e-05]"
phone_factorial_1200_v1,sdxeq_0046__phonefact_g711_ulaw,2,0.015266865491867,0.015266865491867,0.0295069813728332,0.015266865491867,0.0154696189847027,0.0157733899864816,0.0223869234323501,"[0.001026749610900879,0.029506981372833252]"
phone_factorial_1200_v1,sdxeq_0046__phonefact_g726_24k,2,0.9456214904785156,0.9456214904785156,0.979062795639038,0.9456214904785156,0.9467389786015028,0.9484043614981524,0.9623421430587769,"[0.9121801853179932,0.9790627956390381]"
phone_factorial_1200_v1,sdxeq_0046__phonefact_opus_nb_8k,2,0.0048725605010986,0.0048725605010986,0.0052725672721862,0.0048725605010986,0.0048727205064984,0.0048729605143742,0.0050725638866424,"[0.005272567272186279,0.004472553730010986]"
phone_factorial_1200_v1,sdxeq_0046__phonefact_resample8k,2,0.0083517432212829,0.0083517432212829,0.0144892930984497,0.0083517432212829,0.0083894117938205,0.0084459022400575,0.0114205181598663,"[0.014489293098449707,0.002214193344116211]"
phone_factorial_1200_v1,sdxeq_0047__phonefact_g711_ulaw,2,0.0246701538562774,0.0246701538562774,0.0446193814277648,0.0246701538562774,0.025068019994138,0.0256634376151622,0.0346447676420211,"[0.04461938142776489,0.004720926284790039]"
phone_factorial_1200_v1,sdxeq_0047__phonefact_g726_24k,2,0.3299547135829925,0.3299547135829925,0.4838111996650696,0.3299547135829925,0.3532621314546102,0.3840793771355119,0.406882956624031,"[0.4838111996650696,0.17609822750091553]"
phone_factorial_1200_v1,sdxeq_0047__phonefact_opus_nb_8k,2,0.0797341763973236,0.0797341763973236,0.1591532826423645,0.0797341763973236,0.0860152257668313,0.0951048858376217,0.119443729519844,"[0.1591532826423645,0.00031507015228271484]"
phone_factorial_1200_v1,sdxeq_0047__phonefact_resample8k,2,0.0220200717449188,0.0220200717449188,0.0400282144546508,0.0220200717449188,0.0223442948622941,0.022829711637097,0.0310241430997848,"[0.04002821445465088,0.004011929035186768]"
phone_factorial_1200_v1,sdxeq_0048__phonefact_g711_ulaw,2,2.4974346160888672e-05,2.4974346160888672e-05,3.063678741455078e-05,2.4974346160888672e-05,2.497437822411417e-05,2.4974426318997128e-05,2.7805566787719727e-05,"[3.063678741455078e-05,1.9311904907226562e-05]"
phone_factorial_1200_v1,sdxeq_0048__phonefact_g726_24k,2,0.0005777478218078,0.0005777478218078,0.0009509921073913,0.0005777478218078,0.0005778871330916,0.0005780960998474,0.0007643699645996,"[0.0009509921073913574,0.00020450353622436523]"
phone_factorial_1200_v1,sdxeq_0048__phonefact_opus_nb_8k,2,7.200241088867188e-05,7.200241088867188e-05,8.296966552734375e-05,7.200241088867188e-05,7.200253116931115e-05,7.200271159036029e-05,7.748603820800781e-05,"[8.296966552734375e-05,6.103515625e-05]"
phone_factorial_1200_v1,sdxeq_0048__phonefact_resample8k,2,2.9325485229492188e-05,2.9325485229492188e-05,3.707408905029297e-05,2.9325485229492188e-05,2.932554527037272e-05,2.9325635331627248e-05,3.319978713989258e-05,"[3.707408905029297e-05,2.1576881408691406e-05]"
phone_factorial_1200_v1,sdxeq_0049__phonefact_g711_ulaw,2,0.0201597809791564,0.0201597809791564,0.0402678251266479,0.0201597809791564,0.0205640054752237,0.0211689161798994,0.0302138030529022,"[0.04026782512664795,5.173683166503906e-05]"
phone_factorial_1200_v1,sdxeq_0049__phonefact_g726_24k,2,0.4625024497509002,0.4625024497509002,0.7411626577377319,0.4625024497509002,0.5364385464235777,0.6144943656817838,0.6018325537443161,"[0.7411626577377319,0.1838422417640686]"
phone_factorial_1200_v1,sdxeq_0049__phonefact_opus_nb_8k,2,0.0001610219478607,0.0001610219478607,0.000216782093048,0.0001610219478607,0.0001610250570544,0.000161029720845,0.0001889020204544,"[0.0002167820930480957,0.00010526180267333984]"
phone_factorial_1200_v1,sdxeq_0049__phonefact_resample8k,2,0.1287490725517273,0.1287490725517273,0.2564218640327453,0.1287490725517273,0.1448753002803232,0.1670000872774905,0.1925854682922363,"[0.25642186403274536,0.0010762810707092285]"
phone_factorial_1200_v1,sdxeq_0050__phonefact_g711_ulaw,2,3.975629806518555e-05,3.975629806518555e-05,4.9948692321777344e-05,3.975629806518555e-05,3.975640195007869e-05,3.975655777743141e-05,4.4852495193481445e-05,"[2.956390380859375e-05,4.9948692321777344e-05]"
phone_factorial_1200_v1,sdxeq_0050__phonefact_g726_24k,2,0.0075640678405761,0.0075640678405761,0.014584481716156,0.0075640678405761,0.0076133524322253,0.0076872580729045,0.011074274778366,"[0.0005436539649963379,0.014584481716156006]"
phone_factorial_1200_v1,sdxeq_0050__phonefact_opus_nb_8k,2,0.0003047883510589,0.0003047883510589,0.0004443526268005,0.0003047883510589,0.0003048078292457,0.0003048370465226,0.0003745704889297,"[0.0001652240753173828,0.0004443526268005371]"
phone_factorial_1200_v1,sdxeq_0050__phonefact_resample8k,2,0.0002290606498718,0.0002290606498718,0.0002772212028503,0.0002290606498718,0.0002290629693106,0.0002290664484689,0.000253140926361,"[0.0002772212028503418,0.00018090009689331055]"
phone_factorial_1200_v1,sdxeq_0051__phonefact_g711_ulaw,2,5.948543548583984e-05,5.948543548583984e-05,6.365776062011719e-05,5.948543548583984e-05,5.948545289410851e-05,5.94854790065939e-05,6.157159805297852e-05,"[5.53131103515625e-05,6.365776062011719e-05]"
phone_factorial_1200_v1,sdxeq_0051__phonefact_g726_24k,2,0.0004020929336547,0.0004020929336547,0.0004113316535949,0.0004020929336547,0.0004020930190087,0.0004020931470396,0.0004067122936248,"[0.0003928542137145996,0.0004113316535949707]"
phone_factorial_1200_v1,sdxeq_0051__phonefact_opus_nb_8k,2,0.002939760684967,0.002939760684967,0.0055645704269409,0.002939760684967,0.0029466502795041,0.0029569842559962,0.0042521655559539,"[0.00031495094299316406,0.005564570426940918]"
phone_factorial_1200_v1,sdxeq_0051__phonefact_resample8k,2,0.0001013875007629,0.0001013875007629,0.0001280307769775,0.0001013875007629,0.0001013882106271,0.0001013892754233,0.0001147091388702,"[0.00012803077697753906,7.474422454833984e-05]"
phone_factorial_1200_v1,sdxeq_0052__phonefact_g711_ulaw,2,0.0001121163368225,0.0001121163368225,0.0001159906387329,0.0001121163368225,0.0001121163518327,0.000112116374348,0.0001140534877777,"[0.00010824203491210938,0.00011599063873291016]"
phone_factorial_1200_v1,sdxeq_0052__phonefact_g726_24k,2,0.003970593214035,0.003970593214035,0.0059119462966918,0.003970593214035,0.0039743620563571,0.0039800151955567,0.0049412697553634,"[0.002029240131378174,0.0059119462966918945]"
phone_factorial_1200_v1,sdxeq_0052__phonefact_opus_nb_8k,2,0.0011620819568634,0.0011620819568634,0.0013273954391479,0.0011620819568634,0.0011621092854103,0.0011621502782241,0.0012447386980056,"[0.0009967684745788574,0.0013273954391479492]"
phone_factorial_1200_v1,sdxeq_0052__phonefact_resample8k,2,0.0003736019134521,0.0003736019134521,0.0005246996879577,0.0003736019134521,0.0003736247439892,0.0003736589897903,0.0004491508007049,"[0.0002225041389465332,0.0005246996879577637]"
phone_factorial_1200_v1,sdxeq_0053__phonefact_g711_ulaw,2,0.0001114010810852,0.0001114010810852,0.0001441240310668,0.0001114010810852,0.0001114021518766,0.0001114037580638,0.000127762556076,"[7.867813110351562e-05,0.00014412403106689453]"
phone_factorial_1200_v1,sdxeq_0053__phonefact_g726_24k,2,0.0033809840679168,0.0033809840679168,0.0054181218147277,0.0033809840679168,0.0033851339866351,0.0033913587140255,0.0043995529413223,"[0.001343846321105957,0.005418121814727783]"
phone_factorial_1200_v1,sdxeq_0053__phonefact_opus_nb_8k,2,0.0001128315925598,0.0001128315925598,0.0001622438430786,0.0001128315925598,0.0001128340341302,0.000112837696486,0.0001375377178192,"[6.341934204101562e-05,0.00016224384307861328]"
phone_factorial_1200_v1,sdxeq_0053__phonefact_resample8k,2,0.0001848638057708,0.0001848638057708,0.0002891421318054,0.0001848638057708,0.00018487467974,0.0001848909906928,0.0002370029687881,"[8.058547973632812e-05,0.0002891421318054199]"
phone_factorial_1200_v1,sdxeq_0054__phonefact_g711_ulaw,2,0.0003497302532196,0.0003497302532196,0.000397503376007,0.0003497302532196,0.0003497325354908,0.0003497359588977,0.0003736168146133,"[0.0003975033760070801,0.0003019571304321289]"
phone_factorial_1200_v1,sdxeq_0054__phonefact_g726_24k,2,0.0435282588005065,0.0435282588005065,0.0842825770378112,0.0435282588005065,0.0451873374159304,0.0476521233648786,0.0639054179191589,"[0.0027739405632019043,0.08428257703781128]"
phone_factorial_1200_v1,sdxeq_0054__phonefact_opus_nb_8k,2,0.0034010410308837,0.0034010410308837,0.0062677264213562,0.0034010410308837,0.0034092588709896,0.0034215850402668,0.0048343837261199,"[0.000534355640411377,0.006267726421356201]"
phone_factorial_1200_v1,sdxeq_0054__phonefact_resample8k,2,7.021427154541016e-05,7.021427154541016e-05,0.0001014471054077,7.021427154541016e-05,7.02152470352959e-05,7.021671027017745e-05,8.58306884765625e-05,"[0.00010144710540771484,3.898143768310547e-05]"
phone_factorial_1200_v1,sdxeq_0055__phonefact_g711_ulaw,2,6.526708602905273e-05,6.526708602905273e-05,0.0001025199890136,6.526708602905273e-05,6.526847380780083e-05,6.527055547597338e-05,8.38935375213623e-05,"[0.00010251998901367188,2.8014183044433594e-05]"
phone_factorial_1200_v1,sdxeq_0055__phonefact_g726_24k,2,0.1478282511234283,0.1478282511234283,0.2952799201011657,0.1478282511234283,0.1692622238732336,0.1978726386956203,0.221554085612297,"[0.29527992010116577,0.00037658214569091797]"
phone_factorial_1200_v1,sdxeq_0055__phonefact_opus_nb_8k,2,0.000809907913208,0.000809907913208,0.0015002489089965,0.000809907913208,0.000810384483747,0.0008110993375683,0.0011550784111022,"[0.001500248908996582,0.0001195669174194336]"
phone_factorial_1200_v1,sdxeq_0055__phonefact_resample8k,2,7.492303848266602e-05,7.492303848266602e-05,8.249282836914062e-05,7.492303848266602e-05,7.492309578437589e-05,7.492318173695387e-05,7.870793342590332e-05,"[8.249282836914062e-05,6.73532485961914e-05]"
phone_factorial_1200_v1,sdxeq_0056__phonefact_g711_ulaw,2,4.613399505615234e-05,4.613399505615234e-05,5.3048133850097656e-05,4.613399505615234e-05,4.613404286146084e-05,4.613411456944255e-05,4.9591064453125e-05,"[5.3048133850097656e-05,3.921985626220703e-05]"
phone_factorial_1200_v1,sdxeq_0056__phonefact_g726_24k,2,0.0017322897911071,0.0017322897911071,0.0020444393157958,0.0017322897911071,0.0017323872284266,0.0017325333843226,0.0018883645534515,"[0.001420140266418457,0.0020444393157958984]"
phone_factorial_1200_v1,sdxeq_0056__phonefact_opus_nb_8k,2,6.330013275146484e-05,6.330013275146484e-05,7.283687591552734e-05,6.330013275146484e-05,6.33002237009165e-05,6.330036012514079e-05,6.80685043334961e-05,"[7.283687591552734e-05,5.3763389587402344e-05]"
phone_factorial_1200_v1,sdxeq_0056__phonefact_resample8k,2,0.0001177787780761,0.0001177787780761,0.0001450777053833,0.0001177787780761,0.0001177795233075,0.0001177806411547,0.0001314282417297,"[0.00014507770538330078,9.047985076904297e-05]"
phone_factorial_1200_v1,sdxeq_0057__phonefact_g711_ulaw,2,0.0001920759677886,0.0001920759677886,0.0002687573432922,0.0001920759677886,0.000192081847822,0.0001920906678717,0.0002304166555404,"[0.00026875734329223633,0.00011539459228515625]"
phone_factorial_1200_v1,sdxeq_0057__phonefact_g726_24k,2,0.0924552977085113,0.0924552977085113,0.1434007287025451,0.0924552977085113,0.0950462561794894,0.0988749110559174,0.1179280132055282,"[0.04150986671447754,0.14340072870254517]"
phone_factorial_1200_v1,sdxeq_0057__phonefact_opus_nb_8k,2,0.0001381337642669,0.0001381337642669,0.000239074230194,0.0001381337642669,0.0001381439532445,0.00013815923671,0.0001886039972305,"[3.719329833984375e-05,0.0002390742301940918]"
phone_factorial_1200_v1,sdxeq_0057__phonefact_resample8k,2,5.2094459533691406e-05,5.2094459533691406e-05,7.283687591552734e-05,5.2094459533691406e-05,5.209488978151221e-05,5.209553515328934e-05,6.246566772460938e-05,"[7.283687591552734e-05,3.135204315185547e-05]"
phone_factorial_1200_v1,sdxeq_0058__phonefact_g711_ulaw,2,0.0029516220092773,0.0029516220092773,0.0046201944351196,0.0029516220092773,0.00295440613805,0.0029585822633857,0.0037859082221984,"[0.004620194435119629,0.0012830495834350586]"
phone_factorial_1200_v1,sdxeq_0058__phonefact_g726_24k,2,0.0032418370246887,0.0032418370246887,0.0051588416099548,0.0032418370246887,0.0032455119222653,0.0032510241504655,0.0042003393173217,"[0.005158841609954834,0.0013248324394226074]"
phone_factorial_1200_v1,sdxeq_0058__phonefact_opus_nb_8k,2,0.0019793808460235,0.0019793808460235,0.0029484033584594,0.0019793808460235,0.0019803198500653,0.0019817283484129,0.0024638921022415,"[0.0010103583335876465,0.0029484033584594727]"
phone_factorial_1200_v1,sdxeq_0058__phonefact_resample8k,2,0.0002140402793884,0.0002140402793884,0.0003073215484619,0.0002140402793884,0.0002140489807835,0.0002140620328755,0.0002606809139251,"[0.00030732154846191406,0.0001207590103149414]"
phone_factorial_1200_v1,sdxeq_0059__phonefact_g711_ulaw,2,0.0001252889633178,0.0001252889633178,0.0001536607742309,0.0001252889633178,0.0001252897682775,0.000125290975717,0.0001394748687744,"[9.691715240478516e-05,0.00015366077423095703]"
phone_factorial_1200_v1,sdxeq_0059__phonefact_g726_24k,2,0.0025443732738494,0.0025443732738494,0.0037502646446228,0.0025443732738494,0.0025458274464378,0.0025480086868176,0.0031473189592361,"[0.0013384819030761719,0.0037502646446228027]"
phone_factorial_1200_v1,sdxeq_0059__phonefact_opus_nb_8k,2,0.0001200437545776,0.0001200437545776,0.0001397132873535,0.0001200437545776,0.0001200441414681,0.0001200447218039,0.0001298785209655,"[0.00013971328735351562,0.00010037422180175781]"
phone_factorial_1200_v1,sdxeq_0059__phonefact_resample8k,2,1.6033649444580078e-05,1.6033649444580078e-05,1.71661376953125e-05,1.6033649444580078e-05,1.603365072711359e-05,1.6033652650906176e-05,1.659989356994629e-05,"[1.71661376953125e-05,1.4901161193847656e-05]"
phone_factorial_1200_v1,sdxeq_0060__phonefact_g711_ulaw,2,0.0051818192005157,0.0051818192005157,0.0098036527633667,0.0051818192005157,0.0052031802418006,0.0052352178117005,0.0074927359819412,"[0.0005599856376647949,0.0098036527633667]"
phone_factorial_1200_v1,sdxeq_0060__phonefact_g726_24k,2,0.3029781579971313,0.3029781579971313,0.6046330332756042,0.3029781579971313,0.3889364978637213,0.475565330724815,0.4538055956363678,"[0.0013232827186584473,0.6046330332756042]"
phone_factorial_1200_v1,sdxeq_0060__phonefact_opus_nb_8k,2,0.0316924750804901,0.0316924750804901,0.0536350011825561,0.0316924750804901,0.0321737950664552,0.0328937541654553,0.0426637381315231,"[0.009749948978424072,0.05363500118255615]"
phone_factorial_1200_v1,sdxeq_0060__phonefact_resample8k,2,0.0009208917617797,0.0009208917617797,0.0011083483695983,0.0009208917617797,0.0009209269017587,0.0009209796117164,0.001014620065689,"[0.0011083483695983887,0.0007334351539611816]"
phone_factorial_1200_v1,sdxeq_0061__phonefact_g711_ulaw,2,0.0026808381080627,0.0026808381080627,0.0038473010063171,0.0026808381080627,0.0026821987425215,0.0026842396780107,0.0032640695571899,"[0.0015143752098083496,0.0038473010063171387]"
